example_id,head_label,layer_idx,head_idx,logitbaseline_wait_token,logitablated_wait_token,delta_ablated_minus_baseline
gsm8k_0,L0H3,0,3,24.015625,19.171875,-4.84375
gsm8k_1,L0H3,0,3,17.78125,16.625,-1.15625
gsm8k_2,L0H3,0,3,19.171875,11.421875,-7.75
gsm8k_3,L0H3,0,3,18.15625,19.171875,1.015625
gsm8k_4,L0H3,0,3,23.171875,21.984375,-1.1875
gsm8k_5,L0H3,0,3,23.625,18.34375,-5.28125
gsm8k_6,L0H3,0,3,22.484375,20.375,-2.109375
gsm8k_7,L0H3,0,3,24.90625,22.8125,-2.09375
gsm8k_8,L0H3,0,3,25.421875,16.84375,-8.578125
gsm8k_9,L0H3,0,3,23.546875,20.609375,-2.9375
gsm8k_10,L0H3,0,3,22.515625,23.921875,1.40625
gsm8k_11,L0H3,0,3,11.4453125,14.1171875,2.671875
gsm8k_12,L0H3,0,3,22.8125,18.203125,-4.609375
gsm8k_13,L0H3,0,3,23.046875,17.046875,-6.0
gsm8k_14,L0H3,0,3,22.328125,18.4375,-3.890625
gsm8k_15,L0H3,0,3,23.0,20.984375,-2.015625
gsm8k_16,L0H3,0,3,23.21875,23.71875,0.5
gsm8k_17,L0H3,0,3,20.53125,15.2421875,-5.2890625
gsm8k_18,L0H3,0,3,21.125,19.34375,-1.78125
gsm8k_19,L0H3,0,3,23.578125,20.234375,-3.34375
gsm8k_20,L0H3,0,3,24.15625,19.375,-4.78125
gsm8k_21,L0H3,0,3,22.921875,20.796875,-2.125
gsm8k_22,L0H3,0,3,20.203125,22.390625,2.1875
gsm8k_23,L0H3,0,3,19.34375,12.765625,-6.578125
gsm8k_24,L0H3,0,3,22.59375,21.625,-0.96875
gsm8k_25,L0H3,0,3,24.328125,13.7890625,-10.5390625
gsm8k_26,L0H3,0,3,17.1875,18.625,1.4375
gsm8k_27,L0H3,0,3,21.703125,21.296875,-0.40625
gsm8k_28,L0H3,0,3,10.078125,14.4921875,4.4140625
gsm8k_29,L0H3,0,3,25.140625,19.5,-5.640625
gsm8k_30,L0H3,0,3,22.015625,21.296875,-0.71875
gsm8k_31,L0H3,0,3,9.5234375,15.4921875,5.96875
gsm8k_32,L0H3,0,3,19.59375,25.578125,5.984375
gsm8k_33,L0H3,0,3,7.91015625,16.53125,8.62109375
gsm8k_34,L0H3,0,3,22.6875,24.078125,1.390625
gsm8k_35,L0H3,0,3,22.890625,19.703125,-3.1875
gsm8k_36,L0H3,0,3,7.8671875,15.8125,7.9453125
gsm8k_37,L0H3,0,3,26.09375,20.296875,-5.796875
gsm8k_38,L0H3,0,3,22.59375,22.0,-0.59375
gsm8k_39,L0H3,0,3,24.234375,21.8125,-2.421875
gsm8k_40,L0H3,0,3,24.515625,18.078125,-6.4375
gsm8k_41,L0H3,0,3,27.421875,17.96875,-9.453125
gsm8k_42,L0H3,0,3,23.421875,22.421875,-1.0
gsm8k_43,L0H3,0,3,24.6875,15.7734375,-8.9140625
gsm8k_44,L0H3,0,3,20.984375,18.796875,-2.1875
gsm8k_45,L0H3,0,3,24.71875,11.640625,-13.078125
gsm8k_46,L0H3,0,3,23.421875,22.140625,-1.28125
gsm8k_47,L0H3,0,3,23.109375,18.046875,-5.0625
gsm8k_48,L0H3,0,3,20.328125,18.609375,-1.71875
gsm8k_49,L0H3,0,3,23.609375,22.65625,-0.953125
gsm8k_50,L0H3,0,3,9.6328125,19.359375,9.7265625
gsm8k_51,L0H3,0,3,25.015625,20.015625,-5.0
gsm8k_52,L0H3,0,3,23.171875,20.21875,-2.953125
gsm8k_53,L0H3,0,3,21.703125,18.25,-3.453125
gsm8k_54,L0H3,0,3,25.140625,17.640625,-7.5
gsm8k_55,L0H3,0,3,13.9375,21.03125,7.09375
gsm8k_56,L0H3,0,3,19.375,20.046875,0.671875
gsm8k_57,L0H3,0,3,23.109375,25.890625,2.78125
gsm8k_58,L0H3,0,3,12.3671875,20.1875,7.8203125
gsm8k_59,L0H3,0,3,17.75,18.59375,0.84375
gsm8k_60,L0H3,0,3,22.0625,21.515625,-0.546875
gsm8k_61,L0H3,0,3,9.109375,15.4921875,6.3828125
gsm8k_62,L0H3,0,3,23.328125,6.609375,-16.71875
gsm8k_63,L0H3,0,3,23.5625,19.71875,-3.84375
gsm8k_64,L0H3,0,3,20.8125,19.90625,-0.90625
gsm8k_65,L0H3,0,3,21.984375,20.40625,-1.578125
gsm8k_66,L0H3,0,3,23.34375,18.671875,-4.671875
gsm8k_67,L0H3,0,3,20.734375,20.171875,-0.5625
gsm8k_68,L0H3,0,3,23.015625,24.3125,1.296875
gsm8k_69,L0H3,0,3,12.0546875,20.859375,8.8046875
gsm8k_70,L0H3,0,3,9.171875,20.75,11.578125
gsm8k_71,L0H3,0,3,21.203125,16.78125,-4.421875
gsm8k_72,L0H3,0,3,19.171875,22.5625,3.390625
gsm8k_73,L0H3,0,3,24.421875,20.0625,-4.359375
gsm8k_74,L0H3,0,3,23.5,17.515625,-5.984375
gsm8k_75,L0H3,0,3,9.0078125,7.8125,-1.1953125
gsm8k_76,L0H3,0,3,24.796875,20.109375,-4.6875
gsm8k_77,L0H3,0,3,22.296875,28.59375,6.296875
gsm8k_78,L0H3,0,3,25.125,17.5,-7.625
gsm8k_79,L0H3,0,3,19.421875,20.078125,0.65625
gsm8k_80,L0H3,0,3,18.6875,18.453125,-0.234375
gsm8k_81,L0H3,0,3,9.4453125,14.9765625,5.53125
gsm8k_82,L0H3,0,3,19.5625,20.609375,1.046875
gsm8k_83,L0H3,0,3,21.28125,22.09375,0.8125
gsm8k_84,L0H3,0,3,18.3125,15.0,-3.3125
gsm8k_85,L0H3,0,3,24.4375,14.4765625,-9.9609375
gsm8k_86,L0H3,0,3,23.171875,15.6953125,-7.4765625
gsm8k_87,L0H3,0,3,23.125,13.125,-10.0
gsm8k_88,L0H3,0,3,21.421875,12.0078125,-9.4140625
gsm8k_89,L0H3,0,3,25.1875,21.453125,-3.734375
gsm8k_90,L0H3,0,3,20.765625,18.4375,-2.328125
gsm8k_91,L0H3,0,3,22.96875,21.15625,-1.8125
gsm8k_92,L0H3,0,3,24.140625,21.53125,-2.609375
gsm8k_93,L0H3,0,3,25.234375,22.15625,-3.078125
gsm8k_94,L0H3,0,3,23.1875,17.546875,-5.640625
gsm8k_95,L0H3,0,3,23.171875,21.859375,-1.3125
gsm8k_96,L0H3,0,3,20.78125,16.6875,-4.09375
gsm8k_97,L0H3,0,3,23.515625,21.5625,-1.953125
gsm8k_98,L0H3,0,3,23.421875,19.890625,-3.53125
gsm8k_99,L0H3,0,3,22.015625,19.078125,-2.9375
gsm8k_100,L0H3,0,3,23.5625,21.609375,-1.953125
gsm8k_101,L0H3,0,3,21.078125,17.453125,-3.625
gsm8k_102,L0H3,0,3,25.375,17.015625,-8.359375
gsm8k_103,L0H3,0,3,23.078125,21.203125,-1.875
gsm8k_104,L0H3,0,3,23.796875,21.421875,-2.375
gsm8k_105,L0H3,0,3,23.5,22.46875,-1.03125
gsm8k_106,L0H3,0,3,23.3125,20.890625,-2.421875
gsm8k_107,L0H3,0,3,9.5703125,18.78125,9.2109375
gsm8k_108,L0H3,0,3,22.859375,22.578125,-0.28125
gsm8k_109,L0H3,0,3,16.296875,20.734375,4.4375
gsm8k_110,L0H3,0,3,12.3359375,12.9296875,0.59375
gsm8k_111,L0H3,0,3,23.765625,22.9375,-0.828125
gsm8k_112,L0H3,0,3,23.75,18.875,-4.875
gsm8k_113,L0H3,0,3,23.40625,23.796875,0.390625
gsm8k_114,L0H3,0,3,22.390625,17.53125,-4.859375
gsm8k_115,L0H3,0,3,24.484375,20.125,-4.359375
gsm8k_116,L0H3,0,3,23.09375,22.046875,-1.046875
gsm8k_117,L0H3,0,3,17.625,19.046875,1.421875
gsm8k_118,L0H3,0,3,7.8671875,18.046875,10.1796875
gsm8k_119,L0H3,0,3,22.953125,11.6640625,-11.2890625
gsm8k_120,L0H3,0,3,23.546875,18.21875,-5.328125
gsm8k_121,L0H3,0,3,10.953125,21.625,10.671875
gsm8k_122,L0H3,0,3,24.5,21.53125,-2.96875
gsm8k_123,L0H3,0,3,21.125,22.3125,1.1875
gsm8k_124,L0H3,0,3,22.4375,23.625,1.1875
gsm8k_125,L0H3,0,3,19.34375,11.2265625,-8.1171875
gsm8k_126,L0H3,0,3,21.484375,23.640625,2.15625
gsm8k_127,L0H3,0,3,18.59375,23.25,4.65625
gsm8k_128,L0H3,0,3,21.875,20.5625,-1.3125
gsm8k_129,L0H3,0,3,21.140625,22.125,0.984375
gsm8k_130,L0H3,0,3,18.390625,15.90625,-2.484375
gsm8k_131,L0H3,0,3,17.03125,18.09375,1.0625
gsm8k_132,L0H3,0,3,22.59375,20.921875,-1.671875
gsm8k_133,L0H3,0,3,22.453125,22.046875,-0.40625
gsm8k_134,L0H3,0,3,15.1171875,25.359375,10.2421875
gsm8k_135,L0H3,0,3,23.015625,22.203125,-0.8125
gsm8k_136,L0H3,0,3,21.90625,16.65625,-5.25
gsm8k_137,L0H3,0,3,16.625,20.5625,3.9375
gsm8k_138,L0H3,0,3,24.375,23.953125,-0.421875
gsm8k_139,L0H3,0,3,22.6875,22.859375,0.171875
gsm8k_140,L0H3,0,3,22.21875,18.828125,-3.390625
gsm8k_141,L0H3,0,3,17.703125,14.2265625,-3.4765625
gsm8k_142,L0H3,0,3,8.71875,23.90625,15.1875
gsm8k_143,L0H3,0,3,26.609375,18.953125,-7.65625
gsm8k_144,L0H3,0,3,9.296875,20.9375,11.640625
gsm8k_145,L0H3,0,3,19.734375,25.3125,5.578125
gsm8k_146,L0H3,0,3,23.03125,17.5625,-5.46875
gsm8k_147,L0H3,0,3,24.5,20.71875,-3.78125
gsm8k_148,L0H3,0,3,24.96875,19.515625,-5.453125
gsm8k_149,L0H3,0,3,24.421875,22.34375,-2.078125
gsm8k_150,L0H3,0,3,22.375,17.640625,-4.734375
gsm8k_151,L0H3,0,3,18.546875,23.515625,4.96875
gsm8k_152,L0H3,0,3,15.9375,22.03125,6.09375
gsm8k_153,L0H3,0,3,23.703125,18.84375,-4.859375
gsm8k_154,L0H3,0,3,23.625,18.296875,-5.328125
gsm8k_155,L0H3,0,3,23.78125,21.21875,-2.5625
gsm8k_156,L0H3,0,3,20.953125,22.765625,1.8125
gsm8k_157,L0H3,0,3,22.28125,17.828125,-4.453125
gsm8k_158,L0H3,0,3,19.8125,20.03125,0.21875
gsm8k_159,L0H3,0,3,23.625,15.0625,-8.5625
gsm8k_160,L0H3,0,3,24.515625,23.640625,-0.875
gsm8k_161,L0H3,0,3,22.15625,22.390625,0.234375
gsm8k_162,L0H3,0,3,23.796875,18.078125,-5.71875
gsm8k_163,L0H3,0,3,23.65625,18.375,-5.28125
gsm8k_164,L0H3,0,3,24.1875,19.203125,-4.984375
gsm8k_165,L0H3,0,3,21.34375,18.5,-2.84375
gsm8k_166,L0H3,0,3,8.3671875,18.28125,9.9140625
gsm8k_167,L0H3,0,3,23.390625,13.8984375,-9.4921875
gsm8k_168,L0H3,0,3,19.328125,21.453125,2.125
gsm8k_169,L0H3,0,3,21.0625,22.96875,1.90625
gsm8k_170,L0H3,0,3,19.9375,24.0,4.0625
gsm8k_171,L0H3,0,3,22.109375,18.828125,-3.28125
gsm8k_172,L0H3,0,3,22.921875,18.484375,-4.4375
gsm8k_173,L0H3,0,3,24.046875,12.8125,-11.234375
gsm8k_174,L0H3,0,3,26.296875,21.5625,-4.734375
gsm8k_175,L0H3,0,3,23.515625,17.328125,-6.1875
gsm8k_176,L0H3,0,3,22.5625,16.1875,-6.375
gsm8k_177,L0H3,0,3,22.390625,10.7421875,-11.6484375
gsm8k_178,L0H3,0,3,20.453125,19.5,-0.953125
gsm8k_179,L0H3,0,3,17.28125,22.515625,5.234375
gsm8k_180,L0H3,0,3,23.1875,22.78125,-0.40625
gsm8k_181,L0H3,0,3,21.140625,16.6875,-4.453125
gsm8k_182,L0H3,0,3,22.984375,21.734375,-1.25
gsm8k_183,L0H3,0,3,23.0,24.875,1.875
gsm8k_184,L0H3,0,3,22.96875,15.25,-7.71875
gsm8k_185,L0H3,0,3,21.234375,18.90625,-2.328125
gsm8k_186,L0H3,0,3,22.578125,19.515625,-3.0625
gsm8k_187,L0H3,0,3,24.0625,14.3828125,-9.6796875
gsm8k_188,L0H3,0,3,24.390625,21.171875,-3.21875
gsm8k_189,L0H3,0,3,22.703125,19.71875,-2.984375
gsm8k_190,L0H3,0,3,19.03125,21.640625,2.609375
gsm8k_191,L0H3,0,3,24.921875,19.640625,-5.28125
gsm8k_192,L0H3,0,3,23.171875,19.40625,-3.765625
gsm8k_193,L0H3,0,3,23.765625,20.046875,-3.71875
gsm8k_194,L0H3,0,3,21.84375,21.859375,0.015625
gsm8k_195,L0H3,0,3,13.5234375,12.5703125,-0.953125
gsm8k_196,L0H3,0,3,20.421875,21.453125,1.03125
gsm8k_197,L0H3,0,3,23.125,18.28125,-4.84375
gsm8k_198,L0H3,0,3,23.40625,26.375,2.96875
gsm8k_199,L0H3,0,3,23.703125,25.5625,1.859375
gsm8k_200,L0H3,0,3,8.6171875,16.953125,8.3359375
gsm8k_201,L0H3,0,3,20.71875,2.791015625,-17.927734375
gsm8k_202,L0H3,0,3,18.375,25.828125,7.453125
gsm8k_203,L0H3,0,3,22.765625,19.25,-3.515625
gsm8k_204,L0H3,0,3,24.171875,23.171875,-1.0
gsm8k_205,L0H3,0,3,23.875,19.90625,-3.96875
gsm8k_206,L0H3,0,3,8.484375,20.859375,12.375
gsm8k_207,L0H3,0,3,23.65625,21.78125,-1.875
gsm8k_208,L0H3,0,3,19.515625,19.609375,0.09375
gsm8k_209,L0H3,0,3,23.21875,17.40625,-5.8125
gsm8k_210,L0H3,0,3,23.296875,21.015625,-2.28125
gsm8k_211,L0H3,0,3,23.796875,20.84375,-2.953125
gsm8k_212,L0H3,0,3,23.65625,20.09375,-3.5625
gsm8k_213,L0H3,0,3,22.171875,20.984375,-1.1875
gsm8k_214,L0H3,0,3,24.546875,17.140625,-7.40625
gsm8k_215,L0H3,0,3,22.125,17.1875,-4.9375
gsm8k_216,L0H3,0,3,23.25,18.828125,-4.421875
gsm8k_217,L0H3,0,3,11.828125,19.734375,7.90625
gsm8k_218,L0H3,0,3,22.703125,19.046875,-3.65625
gsm8k_219,L0H3,0,3,22.859375,19.984375,-2.875
gsm8k_220,L0H3,0,3,21.453125,20.515625,-0.9375
gsm8k_221,L0H3,0,3,10.5546875,12.8671875,2.3125
gsm8k_222,L0H3,0,3,19.8125,23.765625,3.953125
gsm8k_223,L0H3,0,3,21.140625,10.1875,-10.953125
gsm8k_224,L0H3,0,3,9.1484375,17.109375,7.9609375
gsm8k_225,L0H3,0,3,23.59375,19.890625,-3.703125
gsm8k_226,L0H3,0,3,23.0,23.359375,0.359375
gsm8k_227,L0H3,0,3,13.1796875,22.375,9.1953125
gsm8k_228,L0H3,0,3,23.640625,18.140625,-5.5
gsm8k_229,L0H3,0,3,22.875,21.046875,-1.828125
gsm8k_230,L0H3,0,3,19.640625,14.71875,-4.921875
gsm8k_231,L0H3,0,3,8.0234375,14.140625,6.1171875
gsm8k_232,L0H3,0,3,20.921875,17.921875,-3.0
gsm8k_233,L0H3,0,3,8.8046875,18.671875,9.8671875
gsm8k_234,L0H3,0,3,23.828125,13.984375,-9.84375
gsm8k_235,L0H3,0,3,20.109375,21.40625,1.296875
gsm8k_236,L0H3,0,3,22.53125,19.125,-3.40625
gsm8k_237,L0H3,0,3,7.375,12.90625,5.53125
gsm8k_238,L0H3,0,3,21.1875,21.125,-0.0625
gsm8k_239,L0H3,0,3,23.125,15.6171875,-7.5078125
gsm8k_240,L0H3,0,3,23.34375,22.8125,-0.53125
gsm8k_241,L0H3,0,3,17.46875,12.4140625,-5.0546875
gsm8k_242,L0H3,0,3,25.65625,20.875,-4.78125
gsm8k_243,L0H3,0,3,18.265625,23.125,4.859375
gsm8k_244,L0H3,0,3,22.3125,16.90625,-5.40625
gsm8k_245,L0H3,0,3,23.203125,18.078125,-5.125
gsm8k_246,L0H3,0,3,22.3125,22.765625,0.453125
gsm8k_247,L0H3,0,3,22.71875,21.296875,-1.421875
gsm8k_248,L0H3,0,3,18.3125,19.5,1.1875
gsm8k_249,L0H3,0,3,23.421875,23.34375,-0.078125
gsm8k_250,L0H3,0,3,22.546875,20.625,-1.921875
gsm8k_251,L0H3,0,3,19.546875,19.984375,0.4375
gsm8k_252,L0H3,0,3,22.546875,21.390625,-1.15625
gsm8k_253,L0H3,0,3,17.890625,19.8125,1.921875
gsm8k_254,L0H3,0,3,24.15625,21.828125,-2.328125
gsm8k_255,L0H3,0,3,23.796875,21.078125,-2.71875
gsm8k_256,L0H3,0,3,21.265625,18.453125,-2.8125
gsm8k_257,L0H3,0,3,23.234375,21.578125,-1.65625
gsm8k_258,L0H3,0,3,24.375,24.71875,0.34375
gsm8k_259,L0H3,0,3,22.78125,19.34375,-3.4375
gsm8k_260,L0H3,0,3,19.984375,14.0234375,-5.9609375
gsm8k_261,L0H3,0,3,19.578125,21.453125,1.875
gsm8k_262,L0H3,0,3,19.3125,24.578125,5.265625
gsm8k_263,L0H3,0,3,22.546875,22.171875,-0.375
gsm8k_264,L0H3,0,3,9.7734375,17.859375,8.0859375
gsm8k_265,L0H3,0,3,18.375,10.2109375,-8.1640625
gsm8k_266,L0H3,0,3,18.5,14.203125,-4.296875
gsm8k_267,L0H3,0,3,24.5625,23.5625,-1.0
gsm8k_268,L0H3,0,3,24.78125,21.96875,-2.8125
gsm8k_269,L0H3,0,3,10.6953125,14.65625,3.9609375
gsm8k_270,L0H3,0,3,23.25,18.671875,-4.578125
gsm8k_271,L0H3,0,3,10.9453125,24.0625,13.1171875
gsm8k_272,L0H3,0,3,8.53125,19.4375,10.90625
gsm8k_273,L0H3,0,3,18.71875,18.84375,0.125
gsm8k_274,L0H3,0,3,19.296875,23.46875,4.171875
gsm8k_275,L0H3,0,3,8.8671875,16.765625,7.8984375
gsm8k_276,L0H3,0,3,23.078125,15.0546875,-8.0234375
gsm8k_277,L0H3,0,3,7.99609375,13.6015625,5.60546875
gsm8k_278,L0H3,0,3,8.9375,19.0625,10.125
gsm8k_279,L0H3,0,3,24.46875,22.40625,-2.0625
gsm8k_280,L0H3,0,3,14.359375,24.53125,10.171875
gsm8k_281,L0H3,0,3,22.09375,20.5625,-1.53125
gsm8k_282,L0H3,0,3,23.578125,20.34375,-3.234375
gsm8k_283,L0H3,0,3,22.75,16.140625,-6.609375
gsm8k_284,L0H3,0,3,22.515625,19.953125,-2.5625
gsm8k_285,L0H3,0,3,7.2890625,16.390625,9.1015625
gsm8k_286,L0H3,0,3,21.59375,15.359375,-6.234375
gsm8k_287,L0H3,0,3,23.109375,18.84375,-4.265625
gsm8k_288,L0H3,0,3,22.375,19.078125,-3.296875
gsm8k_289,L0H3,0,3,24.40625,21.078125,-3.328125
gsm8k_290,L0H3,0,3,22.734375,18.375,-4.359375
gsm8k_291,L0H3,0,3,24.671875,21.40625,-3.265625
gsm8k_292,L0H3,0,3,26.6875,17.390625,-9.296875
gsm8k_293,L0H3,0,3,22.375,22.1875,-0.1875
gsm8k_294,L0H3,0,3,22.8125,25.1875,2.375
gsm8k_295,L0H3,0,3,22.34375,22.78125,0.4375
gsm8k_296,L0H3,0,3,25.109375,22.0625,-3.046875
gsm8k_297,L0H3,0,3,23.59375,24.75,1.15625
gsm8k_298,L0H3,0,3,23.671875,16.359375,-7.3125
gsm8k_299,L0H3,0,3,22.984375,16.96875,-6.015625
gsm8k_300,L0H3,0,3,19.0,18.46875,-0.53125
gsm8k_301,L0H3,0,3,23.96875,22.078125,-1.890625
gsm8k_302,L0H3,0,3,23.578125,24.46875,0.890625
gsm8k_303,L0H3,0,3,26.359375,18.96875,-7.390625
gsm8k_304,L0H3,0,3,23.1875,17.421875,-5.765625
gsm8k_305,L0H3,0,3,20.546875,23.0,2.453125
gsm8k_306,L0H3,0,3,23.078125,22.21875,-0.859375
gsm8k_307,L0H3,0,3,23.640625,19.4375,-4.203125
gsm8k_308,L0H3,0,3,23.6875,18.453125,-5.234375
gsm8k_309,L0H3,0,3,9.5234375,13.9921875,4.46875
gsm8k_310,L0H3,0,3,23.0,20.0,-3.0
gsm8k_311,L0H3,0,3,24.53125,22.6875,-1.84375
gsm8k_312,L0H3,0,3,17.59375,22.078125,4.484375
gsm8k_313,L0H3,0,3,21.15625,15.234375,-5.921875
gsm8k_314,L0H3,0,3,22.734375,21.5625,-1.171875
gsm8k_315,L0H3,0,3,23.203125,14.5,-8.703125
gsm8k_316,L0H3,0,3,24.15625,20.671875,-3.484375
gsm8k_317,L0H3,0,3,12.1640625,17.140625,4.9765625
gsm8k_318,L0H3,0,3,22.578125,17.28125,-5.296875
gsm8k_319,L0H3,0,3,24.25,20.421875,-3.828125
gsm8k_320,L0H3,0,3,21.953125,15.953125,-6.0
gsm8k_321,L0H3,0,3,8.7578125,15.4609375,6.703125
gsm8k_322,L0H3,0,3,23.5625,17.4375,-6.125
gsm8k_323,L0H3,0,3,23.578125,19.859375,-3.71875
gsm8k_324,L0H3,0,3,23.75,12.609375,-11.140625
gsm8k_325,L0H3,0,3,20.859375,18.34375,-2.515625
gsm8k_326,L0H3,0,3,23.171875,19.765625,-3.40625
gsm8k_327,L0H3,0,3,18.484375,20.328125,1.84375
gsm8k_328,L0H3,0,3,24.359375,20.140625,-4.21875
gsm8k_329,L0H3,0,3,20.234375,22.28125,2.046875
gsm8k_330,L0H3,0,3,23.296875,21.59375,-1.703125
gsm8k_331,L0H3,0,3,21.15625,11.1015625,-10.0546875
